slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
johnsav01,Avery Johnson,POINT GUARD,29,SAN ANTONIO SPURS,82,82,3011,448,863,3,22,202,295,49,159,670,114,13,207,154,1101
johnser02,Ervin Johnson,CENTER,27,SEATTLE SUPERSONICS,64,30,907,85,192,0,1,29,46,101,188,16,17,67,54,163,199
johnske02,Kevin Johnson,POINT GUARD,28,PHOENIX SUNS,47,35,1352,246,523,4,26,234,289,32,83,360,47,18,105,88,730
johnsla02,Larry Johnson,POWER FORWARD,25,CHARLOTTE HORNETS,81,81,3234,585,1219,81,210,274,354,190,395,369,78,28,207,174,1525
jonesas01,Askia Jones,SHOOTING GUARD,23,MINNESOTA TIMBERWOLVES,11,0,139,15,44,2,12,13,16,6,5,16,6,0,9,19,45
jonesch01,Charles Jones,POWER FORWARD,37,HOUSTON ROCKETS,3,0,36,1,3,0,0,1,2,2,5,0,0,1,0,8,3
jonesed02,Eddie Jones,SHOOTING GUARD,23,LOS ANGELES LAKERS,64,58,1981,342,744,91,246,122,169,79,170,128,131,41,75,175,897
jonespo01,Popeye Jones,POWER FORWARD,24,DALLAS MAVERICKS,80,80,2385,372,839,1,12,80,124,329,515,163,35,27,124,267,825
jordami01,Michael Jordan,SHOOTING GUARD,31,CHICAGO BULLS,17,17,668,166,404,16,32,109,136,25,92,90,30,13,35,47,457
keefead01,Adam Keefe,SMALL FORWARD,24,UTAH JAZZ,75,0,1270,172,298,0,0,117,173,135,192,30,36,25,62,141,461
kempsh01,Shawn Kemp,POWER FORWARD,25,SEATTLE SUPERSONICS,82,79,2679,545,997,2,7,438,585,318,575,149,102,122,259,337,1530
kerrst01,Steve Kerr,POINT GUARD,29,CHICAGO BULLS,82,0,1839,261,495,89,170,63,81,20,99,151,44,3,48,114,674
kerseje01,Jerome Kersey,SMALL FORWARD,32,PORTLAND TRAIL BLAZERS,63,0,1143,203,489,7,27,95,124,93,163,82,52,35,64,173,508
keysra01,Randolph Keys,SMALL FORWARD,28,LOS ANGELES LAKERS,6,0,83,9,26,0,9,2,2,6,11,2,1,2,2,16,20
kiddja01,Jason Kidd,POINT GUARD,21,DALLAS MAVERICKS,79,79,2668,330,857,70,257,192,275,152,278,607,151,24,250,146,922
kingri01,Rich King,CENTER,25,SEATTLE SUPERSONICS,2,0,6,0,2,0,0,0,2,0,0,0,0,0,0,1,0
kingst01,Stacey King,POWER FORWARD,28,MINNESOTA TIMBERWOLVES,50,10,792,99,212,0,1,68,102,54,111,26,24,20,64,126,266
kitegr01,Greg Kite,CENTER,33,NEW YORK KNICKS,2,0,16,0,3,0,0,0,0,2,2,0,0,0,1,2,0
kitegr01,Greg Kite,CENTER,33,INDIANA PACERS,9,0,61,3,14,0,0,2,10,10,8,1,0,0,5,13,8
kleinjo01,Joe Kleine,CENTER,33,PHOENIX SUNS,75,42,968,119,265,0,2,42,49,82,177,39,14,18,35,174,280
knighne01,Negele Knight,POINT GUARD,27,PORTLAND TRAIL BLAZERS,3,0,43,7,15,0,0,4,4,1,2,11,1,0,4,5,18
knighne01,Negele Knight,POINT GUARD,27,DETROIT PISTONS,44,17,665,78,199,11,28,14,21,20,38,116,20,5,45,65,181
koncajo01,Jon Koncak,CENTER,31,ATLANTA HAWKS,62,20,943,77,187,12,36,13,24,23,161,52,36,46,20,137,179
krystla01,Larry Krystkowiak,POWER FORWARD,30,CHICAGO BULLS,19,14,287,28,72,0,0,27,30,19,40,26,9,2,25,34,83
kukocto01,Toni Kukoč,SMALL FORWARD,26,CHICAGO BULLS,81,55,2584,487,967,62,198,235,314,155,285,372,102,16,165,163,1271
laettch01,Christian Laettner,CENTER,25,MINNESOTA TIMBERWOLVES,81,80,2770,450,920,13,40,409,500,164,449,234,101,87,225,302,1322
langan01,Andrew Lang,CENTER,28,ATLANTA HAWKS,82,63,2340,320,677,2,3,152,188,154,302,72,45,144,108,271,794
langan02,Antonio Lang,SMALL FORWARD,22,PHOENIX SUNS,12,0,53,4,10,0,0,3,4,3,1,1,0,2,5,11,11
leckner01,Eric Leckner,CENTER,28,DETROIT PISTONS,57,11,623,87,165,0,2,51,72,47,127,14,15,15,39,122,225
leedo01,Doug Lee,SHOOTING GUARD,30,SACRAMENTO KINGS,22,0,75,9,25,7,18,18,21,0,5,5,6,3,5,18,43
legleti01,Tim Legler,SHOOTING GUARD,28,GOLDEN STATE WARRIORS,24,0,371,60,115,26,50,30,34,12,28,27,12,1,20,33,176
lesji01,Jim Les,POINT GUARD,31,ATLANTA HAWKS,24,0,188,11,38,5,23,23,27,6,20,44,4,0,21,28,50
levincl01,Cliff Levingston,POWER FORWARD,34,DENVER NUGGETS,57,0,469,55,130,0,1,19,45,49,75,27,13,20,21,91,129
listeal01,Alton Lister,CENTER,36,MILWAUKEE BUCKS,60,32,776,66,134,0,1,35,70,67,169,12,16,57,38,146,167
lohaubr01,Brad Lohaus,POWER FORWARD,30,MIAMI HEAT,61,1,730,97,231,63,155,10,15,28,74,43,20,25,29,85,267
longgr01,Grant Long,POWER FORWARD,28,MIAMI HEAT,2,2,62,5,12,0,0,6,10,1,10,4,2,0,4,11,16
longgr01,Grant Long,POWER FORWARD,28,ATLANTA HAWKS,79,77,2579,337,704,11,31,238,315,190,405,127,107,34,151,232,923
longllu01,Luc Longley,CENTER,26,CHICAGO BULLS,55,0,1001,135,302,0,2,88,107,82,181,73,24,45,86,177,358
lorthry01,Ryan Lorthridge,SHOOTING GUARD,22,GOLDEN STATE WARRIORS,37,2,672,106,223,3,14,57,88,24,47,101,28,1,57,42,272
lynchge01,George Lynch,SMALL FORWARD,24,LOS ANGELES LAKERS,56,15,953,138,295,3,21,62,86,75,109,62,51,10,73,86,341
macledo01,Don MacLean,POWER FORWARD,25,WASHINGTON BULLETS,39,20,1052,158,361,10,40,104,136,46,119,51,15,3,44,97,430
maconma01,Mark Macon,SHOOTING GUARD,25,DETROIT PISTONS,55,6,721,101,265,20,62,54,68,29,47,63,67,1,41,97,276
madkige01,Gerald Madkins,SHOOTING GUARD,25,CLEVELAND CAVALIERS,7,0,28,2,6,1,2,3,4,0,0,1,2,0,3,2,8
mahorri01,Rick Mahorn,POWER FORWARD,36,NEW JERSEY NETS,58,7,630,79,151,1,3,39,49,45,117,26,11,12,34,93,198
majerda01,Dan Majerle,SMALL FORWARD,29,PHOENIX SUNS,82,46,3091,438,1031,199,548,206,282,104,271,340,96,38,105,155,1281
malonje01,Jeff Malone,SHOOTING GUARD,33,PHILADELPHIA 76ERS,19,19,660,144,284,11,28,51,59,11,44,29,15,0,29,35,350
malonka01,Karl Malone,POWER FORWARD,31,UTAH JAZZ,82,82,3126,830,1548,11,41,516,695,156,715,285,129,85,236,269,2187
malonmo01,Moses Malone,CENTER,39,SAN ANTONIO SPURS,17,0,149,13,35,1,2,22,32,20,26,6,2,3,11,15,49
mannida01,Danny Manning,POWER FORWARD,28,PHOENIX SUNS,46,19,1510,340,622,6,21,136,202,97,179,154,41,57,121,176,822
marcisa01,Šarūnas Marčiulionis,SHOOTING GUARD,30,SEATTLE SUPERSONICS,66,4,1194,216,457,35,87,145,198,17,51,110,72,3,98,126,612
marshdo01,Donyell Marshall,SMALL FORWARD,21,MINNESOTA TIMBERWOLVES,40,8,1036,158,423,32,106,83,122,64,132,57,25,50,58,63,431
marshdo01,Donyell Marshall,SMALL FORWARD,21,GOLDEN STATE WARRIORS,32,23,1050,187,453,37,137,64,100,73,136,48,20,38,57,94,475
martibo01,Bob Martin,CENTER,25,LOS ANGELES CLIPPERS,1,0,14,1,5,0,0,0,0,2,0,1,0,1,0,2,2
martida01,Darrick Martin,POINT GUARD,23,MINNESOTA TIMBERWOLVES,34,9,803,95,233,7,38,57,65,14,50,133,34,0,62,88,254
mashbja01,Jamal Mashburn,SMALL FORWARD,22,DALLAS MAVERICKS,80,80,2980,683,1566,113,344,447,605,116,215,298,82,8,235,190,1926
masonan01,Anthony Mason,POWER FORWARD,28,NEW YORK KNICKS,77,11,2496,287,507,0,1,191,298,182,468,240,69,21,123,253,765
masseto01,Tony Massenburg,CENTER,27,LOS ANGELES CLIPPERS,80,50,2127,282,601,0,3,177,235,160,295,67,48,58,118,253,741
maxweve01,Vernon Maxwell,SHOOTING GUARD,29,HOUSTON ROCKETS,64,54,2038,306,777,143,441,99,144,18,146,274,75,13,137,157,854
maybele01,Lee Mayberry,POINT GUARD,24,MILWAUKEE BUCKS,82,50,1744,172,408,72,177,58,83,21,61,276,51,4,106,123,474
mccloge01,George McCloud,SMALL FORWARD,27,DALLAS MAVERICKS,42,3,802,144,328,34,89,80,96,82,65,53,23,9,40,71,402
mcdanxa01,Xavier McDaniel,SMALL FORWARD,31,BOSTON CELTICS,68,15,1430,246,546,6,21,89,125,94,206,108,30,20,89,146,587
mcilvji01,Jim McIlvaine,CENTER,22,WASHINGTON BULLETS,55,0,534,34,71,0,0,28,41,40,65,10,10,60,19,95,96
mckeyde01,Derrick McKey,SMALL FORWARD,28,INDIANA PACERS,81,81,2805,411,833,32,89,221,297,125,269,276,125,49,168,260,1075
mckieaa01,Aaron McKie,SHOOTING GUARD,22,PORTLAND TRAIL BLAZERS,45,20,827,116,261,11,28,50,73,35,94,89,36,16,39,97,293
mcmilna01,Nate McMillan,POINT GUARD,30,SEATTLE SUPERSONICS,80,18,2070,166,397,53,155,34,58,65,237,421,165,53,126,275,419
meeda01,Darnell Mee,SHOOTING GUARD,23,DENVER NUGGETS,2,0,8,1,5,1,3,0,0,0,1,2,1,0,0,0,3
millean01,Anthony Miller,POWER FORWARD,23,LOS ANGELES LAKERS,46,1,527,70,132,2,5,47,76,67,85,35,20,7,38,77,189
milleol01,Oliver Miller,POWER FORWARD,24,DETROIT PISTONS,64,22,1558,232,418,3,13,78,124,162,313,93,60,116,115,217,545
millere01,Reggie Miller,SHOOTING GUARD,29,INDIANA PACERS,81,81,2665,505,1092,195,470,383,427,30,180,242,98,16,151,157,1588
millsch01,Chris Mills,SMALL FORWARD,25,CLEVELAND CAVALIERS,80,79,2814,359,855,94,240,174,213,99,267,154,59,35,120,242,986
millste01,Terry Mills,POWER FORWARD,27,DETROIT PISTONS,72,69,2514,417,933,109,285,175,219,124,434,160,68,33,144,253,1118
minerha01,Harold Miner,SHOOTING GUARD,23,MIAMI HEAT,45,16,871,123,305,14,49,69,95,38,79,69,15,6,77,85,329
minorgr01,Greg Minor,SHOOTING GUARD,23,BOSTON CELTICS,63,8,945,155,301,2,12,65,78,49,88,66,32,16,44,89,377
mitchsa01,Sam Mitchell,SMALL FORWARD,31,INDIANA PACERS,81,12,1377,201,413,1,10,126,174,95,148,61,43,20,54,206,529
mobleer01,Eric Mobley,CENTER,24,MILWAUKEE BUCKS,46,26,587,78,132,2,2,22,45,55,98,21,8,27,24,63,180
montrer01,Eric Montross,CENTER,23,BOSTON CELTICS,78,75,2315,307,575,0,1,167,263,196,370,36,29,61,112,299,781
morrich01,Chris Morris,SMALL FORWARD,29,NEW JERSEY NETS,71,49,2131,351,856,106,317,142,195,181,221,147,86,51,117,155,950
mortodw01,Dwayne Morton,POINT GUARD,23,GOLDEN STATE WARRIORS,41,6,395,50,129,9,25,58,85,21,37,18,11,15,27,45,167
mournal01,Alonzo Mourning,CENTER,24,CHARLOTTE HORNETS,77,77,2941,571,1101,11,34,490,644,200,561,111,49,225,241,275,1643
mullich01,Chris Mullin,SMALL FORWARD,31,GOLDEN STATE WARRIORS,25,23,890,170,348,42,93,94,107,25,90,125,38,19,93,53,476
murdoer01,Eric Murdock,POINT GUARD,26,MILWAUKEE BUCKS,75,32,2158,338,814,90,240,211,267,48,166,482,113,12,194,139,977
muresgh01,Gheorghe Mureșan,CENTER,23,WASHINGTON BULLETS,73,58,1720,303,541,0,0,124,175,179,309,38,48,127,115,259,730
murrala01,Lamond Murray,SMALL FORWARD,21,LOS ANGELES CLIPPERS,81,61,2556,439,1093,65,218,199,264,132,222,133,72,55,163,180,1142
murratr01,Tracy Murray,SMALL FORWARD,23,PORTLAND TRAIL BLAZERS,29,3,313,63,153,16,41,28,34,18,19,14,7,1,20,42,170
murratr01,Tracy Murray,SMALL FORWARD,23,HOUSTON ROCKETS,25,0,203,32,80,19,45,5,8,2,20,5,7,3,15,31,88
mutomdi01,Dikembe Mutombo,CENTER,28,DENVER NUGGETS,82,82,3100,349,628,0,0,248,379,319,710,113,40,321,192,284,946
myerspe01,Pete Myers,SHOOTING GUARD,31,CHICAGO BULLS,71,14,1270,119,287,10,39,70,114,57,82,148,58,15,88,125,318
newbiiv01,Ivano Newbill,SMALL FORWARD,24,DETROIT PISTONS,34,0,331,16,45,0,0,8,22,40,41,17,12,11,12,60,40
newmajo01,Johnny Newman,SMALL FORWARD,31,MILWAUKEE BUCKS,82,11,1896,226,488,45,128,137,171,72,101,91,69,13,86,234,634
normake01,Ken Norman,SMALL FORWARD,30,ATLANTA HAWKS,74,27,1879,388,856,98,285,64,140,103,259,94,34,20,96,154,938
nwosuju01,Julius Nwosu,CENTER,23,SAN ANTONIO SPURS,23,0,84,9,28,0,0,13,17,11,13,3,0,3,9,20,31
onealsh01,Shaquille O'Neal,CENTER,22,ORLANDO MAGIC,79,79,2923,930,1594,0,5,455,854,328,573,214,73,192,204,258,2315
oaklech01,Charles Oakley,POWER FORWARD,31,NEW YORK KNICKS,50,49,1567,192,393,3,12,119,150,155,290,126,60,7,103,179,506
olajuha01,Hakeem Olajuwon,CENTER,32,HOUSTON ROCKETS,72,72,2853,798,1545,3,16,406,537,172,603,255,133,242,237,250,2005
olivebr01,Brian Oliver,SHOOTING GUARD,26,WASHINGTON BULLETS,6,0,42,4,9,0,0,6,8,0,4,4,0,0,3,8,14
outlabo01,Bo Outlaw,POWER FORWARD,23,LOS ANGELES CLIPPERS,81,31,1655,170,325,0,5,82,186,121,192,84,90,151,78,227,422
overtdo01,Doug Overton,POINT GUARD,25,WASHINGTON BULLETS,82,20,1704,207,498,53,125,109,125,26,117,246,53,2,104,126,576
owensbi01,Billy Owens,SHOOTING GUARD,25,MIAMI HEAT,70,60,2296,403,820,2,22,194,313,203,299,246,80,30,204,205,1002
packro01,Robert Pack,POINT GUARD,25,DENVER NUGGETS,42,32,1144,170,395,30,72,137,175,19,94,290,61,6,134,101,507
parisro01,Robert Parish,CENTER,41,CHARLOTTE HORNETS,81,4,1352,159,372,0,0,71,101,93,257,44,27,36,66,132,389
paytoga01,Gary Payton,POINT GUARD,26,SEATTLE SUPERSONICS,82,82,3015,685,1345,70,232,249,348,108,173,583,204,13,201,206,1689
peelean01,Anthony Peeler,SHOOTING GUARD,25,LOS ANGELES LAKERS,73,24,1559,285,659,84,216,102,128,62,106,122,52,13,82,143,756
peplomi01,Mike Peplowski,CENTER,24,DETROIT PISTONS,6,0,21,5,5,0,0,1,2,1,2,1,1,0,2,10,11
perduwi01,Will Perdue,CENTER,29,CHICAGO BULLS,78,78,1592,254,459,0,1,113,194,211,311,90,26,56,116,220,621
perkisa01,Sam Perkins,CENTER,33,SEATTLE SUPERSONICS,82,37,2356,346,742,136,343,215,269,96,302,135,72,45,77,186,1043
perryel01,Elliot Perry,POINT GUARD,25,PHOENIX SUNS,82,51,1977,306,588,25,60,158,195,51,100,394,156,4,163,142,795
perryti01,Tim Perry,POWER FORWARD,29,PHILADELPHIA 76ERS,42,1,446,27,78,0,14,22,40,38,51,12,10,15,21,51,76
persoch01,Chuck Person,SMALL FORWARD,30,SAN ANTONIO SPURS,81,1,2033,317,750,172,445,66,102,49,209,106,45,12,102,198,872
persowe01,Wesley Person,SHOOTING GUARD,23,PHOENIX SUNS,78,56,1800,309,638,116,266,80,101,67,134,105,48,24,79,149,814
phelpde01,Derrick Phelps,POINT GUARD,22,SACRAMENTO KINGS,3,0,5,0,1,0,0,0,2,0,0,1,0,0,0,3,0
phillbo01,Bobby Phills,SHOOTING GUARD,25,CLEVELAND CAVALIERS,80,79,2500,338,816,19,55,183,235,90,175,180,115,25,113,206,878
piatker01,Eric Piatkowski,SHOOTING GUARD,24,LOS ANGELES CLIPPERS,81,11,1208,201,456,74,198,90,115,63,70,77,37,15,63,150,566
piercri01,Ricky Pierce,POINT GUARD,35,GOLDEN STATE WARRIORS,27,6,673,111,254,23,70,93,106,12,52,40,22,2,24,38,338
pincked01,Ed Pinckney,POWER FORWARD,31,MILWAUKEE BUCKS,62,17,835,48,97,0,0,44,62,65,146,21,34,17,26,64,140
pippesc01,Scottie Pippen,SMALL FORWARD,29,CHICAGO BULLS,79,79,3014,634,1320,109,316,315,440,175,464,409,232,89,271,238,1692
polynol01,Olden Polynice,CENTER,30,SACRAMENTO KINGS,81,81,2534,376,691,1,1,124,194,277,448,62,48,52,113,238,877
portete01,Terry Porter,POINT GUARD,31,PORTLAND TRAIL BLAZERS,35,9,770,105,267,44,114,58,82,18,63,133,30,2,58,60,312
pricema01,Mark Price,POINT GUARD,30,CLEVELAND CAVALIERS,48,34,1375,253,612,103,253,148,162,25,87,335,35,4,142,50,757
pritcke01,Kevin Pritchard,POINT GUARD,27,PHILADELPHIA 76ERS,5,0,36,0,3,0,3,1,4,0,1,11,0,0,5,3,1
pritcke01,Kevin Pritchard,POINT GUARD,27,MIAMI HEAT,14,0,158,13,29,2,5,15,17,0,11,23,2,1,7,19,43
rambiku01,Kurt Rambis,POWER FORWARD,36,LOS ANGELES LAKERS,26,1,195,18,35,0,0,8,12,10,24,16,3,9,8,35,44
randama01,Mark Randall,POWER FORWARD,27,DENVER NUGGETS,8,0,39,3,10,0,1,0,0,4,8,1,0,0,1,5,6
radjadi01,Dino Radja,POWER FORWARD,27,BOSTON CELTICS,66,48,2147,450,919,0,1,233,307,149,424,111,60,86,159,232,1133
recasel01,Eldridge Recasner,SHOOTING GUARD,27,DENVER NUGGETS,3,0,13,1,6,0,1,4,4,0,2,1,3,0,2,0,6
reevekh01,Khalid Reeves,POINT GUARD,22,MIAMI HEAT,67,17,1462,206,465,67,171,140,196,52,134,288,77,10,132,139,619
reidjr01,J.R. Reid,POWER FORWARD,26,SAN ANTONIO SPURS,81,37,1566,201,396,1,2,160,233,120,273,55,60,32,113,230,563
ricegl01,Glen Rice,SMALL FORWARD,27,MIAMI HEAT,82,82,3014,667,1403,185,451,312,365,99,279,192,112,14,153,203,1831
richapo01,Pooh Richardson,POINT GUARD,28,LOS ANGELES CLIPPERS,80,77,2864,353,897,87,244,81,125,38,223,632,129,12,171,218,874
richmmi01,Mitch Richmond,SHOOTING GUARD,29,SACRAMENTO KINGS,82,82,3172,668,1497,156,424,375,445,69,288,311,91,29,234,227,1867
rideris01,Isaiah Rider,SHOOTING GUARD,23,MINNESOTA TIMBERWOLVES,75,67,2645,558,1249,139,396,277,339,90,159,245,69,23,232,194,1532
rileyer01,Eric Riley,CENTER,24,LOS ANGELES CLIPPERS,40,4,434,65,145,0,1,47,64,45,67,11,17,35,31,78,177
riverdo01,Doc Rivers,POINT GUARD,33,NEW YORK KNICKS,3,0,47,4,13,3,5,8,11,2,7,8,4,0,4,8,19
riverdo01,Doc Rivers,POINT GUARD,33,SAN ANTONIO SPURS,60,0,942,104,289,42,122,52,71,13,87,154,61,21,56,142,302
roberfr01,Fred Roberts,SMALL FORWARD,34,CLEVELAND CAVALIERS,21,0,223,28,72,4,11,20,26,13,21,8,6,3,7,26,80
robincl02,Clifford Robinson,SMALL FORWARD,28,PORTLAND TRAIL BLAZERS,75,73,2725,597,1320,142,383,265,382,152,271,198,79,82,158,240,1601
robinda01,David Robinson,CENTER,29,SAN ANTONIO SPURS,81,81,3074,788,1487,6,20,656,847,234,643,236,134,262,233,230,2238
robingl01,Glenn Robinson,SMALL FORWARD,22,MILWAUKEE BUCKS,80,76,2958,636,1410,86,268,397,499,169,344,197,115,22,313,234,1755
robinja02,James Robinson,POINT GUARD,24,PORTLAND TRAIL BLAZERS,71,25,1539,255,624,76,223,65,110,42,90,180,48,13,127,142,651
rodmade01,Dennis Rodman,POWER FORWARD,33,SAN ANTONIO SPURS,49,26,1568,137,240,0,2,75,111,274,549,97,31,23,98,159,349
rogerca01,Carlos Rogers,CENTER,23,GOLDEN STATE WARRIORS,49,18,1017,180,340,2,14,76,146,108,170,37,22,52,84,124,438
rogerro01,Rodney Rogers,POWER FORWARD,23,DENVER NUGGETS,80,77,2142,375,769,50,148,179,275,132,253,161,95,46,173,281,979
rollitr01,Tree Rollins,CENTER,39,ORLANDO MAGIC,51,3,478,20,42,0,0,21,31,31,64,9,7,36,23,63,61
rooksse01,Sean Rooks,CENTER,25,MINNESOTA TIMBERWOLVES,80,70,2405,289,615,0,5,290,381,165,321,97,29,71,142,208,868
roseja01,Jalen Rose,SMALL FORWARD,22,DENVER NUGGETS,81,37,1798,227,500,36,114,173,234,57,160,389,65,22,160,206,663
royaldo01,Donald Royal,SMALL FORWARD,28,ORLANDO MAGIC,70,68,1841,206,434,0,4,223,299,83,196,198,45,16,125,156,635
roziecl01,Clifford Rozier,CENTER,22,GOLDEN STATE WARRIORS,66,34,1494,189,390,2,7,68,152,200,286,45,35,39,89,196,448
ruffitr01,Trevor Ruffin,POINT GUARD,24,PHOENIX SUNS,49,1,319,84,197,38,99,27,38,8,15,48,14,2,47,52,233
russebr01,Bryon Russell,SMALL FORWARD,24,UTAH JAZZ,63,15,860,104,238,13,44,62,93,44,97,34,48,11,42,101,283
sallejo01,John Salley,CENTER,30,MIAMI HEAT,75,50,1955,197,395,0,0,153,207,110,226,123,47,85,97,279,547
schayda01,Danny Schayes,CENTER,35,PHOENIX SUNS,69,27,823,126,248,1,1,50,69,57,151,89,20,37,64,170,303
schefst01,Steve Scheffler,CENTER,27,SEATTLE SUPERSONICS,18,0,102,12,23,0,0,15,18,8,15,4,2,2,3,9,39
schindw01,Dwayne Schintzius,CENTER,26,NEW JERSEY NETS,43,11,318,41,108,0,0,6,11,29,52,15,3,17,17,45,88
schrede01,Detlef Schrempf,SMALL FORWARD,32,SEATTLE SUPERSONICS,82,82,2886,521,997,93,181,437,521,135,373,310,93,35,176,252,1572
scottby01,Byron Scott,POINT GUARD,33,INDIANA PACERS,80,1,1528,265,583,79,203,193,227,18,133,108,61,13,119,123,802
scottde01,Dennis Scott,SMALL FORWARD,26,ORLANDO MAGIC,62,10,1499,283,645,150,352,86,114,25,121,131,45,14,57,119,802
sealyma01,Malik Sealy,SHOOTING GUARD,24,LOS ANGELES CLIPPERS,60,41,1604,291,669,22,73,174,223,77,137,107,72,25,83,173,778
seikaro01,Rony Seikaly,CENTER,29,GOLDEN STATE WARRIORS,36,35,1035,162,314,0,0,111,160,77,189,45,20,37,104,122,435
shackch01,Charles Shackleford,POWER FORWARD,28,MINNESOTA TIMBERWOLVES,21,2,239,39,65,0,0,16,20,16,51,8,8,6,8,47,94
shawbr01,Brian Shaw,POINT GUARD,28,ORLANDO MAGIC,78,9,1836,192,494,48,184,70,95,52,189,406,73,18,184,184,502
simmoli01,Lionel Simmons,SMALL FORWARD,26,SACRAMENTO KINGS,58,3,1064,131,312,6,16,59,84,61,135,89,28,23,70,118,327
simpkdi01,Dickey Simpkins,POWER FORWARD,22,CHICAGO BULLS,59,5,586,78,184,0,0,50,72,60,91,37,10,7,45,72,206
skilesc01,Scott Skiles,POINT GUARD,30,WASHINGTON BULLETS,62,62,2077,265,583,96,228,179,202,26,133,452,70,6,172,135,805
slatere01,Reggie Slater,POWER FORWARD,24,DENVER NUGGETS,25,0,236,40,81,0,0,40,55,21,36,12,7,3,26,47,120
smithch01,Charles Smith,SMALL FORWARD,29,NEW YORK KNICKS,76,58,2150,352,747,7,31,255,322,144,180,120,49,95,147,286,966
smithch03,Chris Smith,SHOOTING GUARD,24,MINNESOTA TIMBERWOLVES,64,17,1073,116,264,47,108,41,63,14,59,146,32,22,50,119,320
smithdo03,Doug Smith,POWER FORWARD,25,DALLAS MAVERICKS,63,0,826,131,314,1,12,57,75,43,101,44,29,26,37,132,320
smithke01,Kenny Smith,POINT GUARD,29,HOUSTON ROCKETS,81,81,2030,287,593,142,331,126,148,27,128,323,71,10,123,109,842
smithmi01,Michael Smith,POWER FORWARD,29,LOS ANGELES CLIPPERS,29,0,319,63,134,1,8,26,30,13,43,20,6,2,18,41,153
smithmi02,Michael Smith,POWER FORWARD,22,SACRAMENTO KINGS,82,0,1736,220,406,0,2,127,262,174,312,67,61,49,106,235,567
smithst01,Steve Smith,SHOOTING GUARD,25,MIAMI HEAT,2,2,62,11,29,2,12,17,22,4,2,7,2,1,4,9,41
smithst01,Steve Smith,SHOOTING GUARD,25,ATLANTA HAWKS,78,59,2603,417,976,135,404,295,349,100,170,267,60,32,151,216,1264
smithto02,Tony Smith,SHOOTING GUARD,26,LOS ANGELES LAKERS,61,4,1024,132,309,32,91,44,63,43,64,102,46,7,50,111,340
smitsri01,Rik Smits,CENTER,28,INDIANA PACERS,78,78,2381,558,1060,0,2,284,377,192,409,111,40,79,189,278,1400
spencel01,Elmore Spencer,CENTER,25,LOS ANGELES CLIPPERS,19,8,368,52,118,0,1,28,50,11,54,25,14,23,48,62,132
spencfe01,Felton Spencer,CENTER,27,UTAH JAZZ,34,34,905,105,215,0,0,107,135,90,170,17,12,32,68,131,317
sprewla01,Latrell Sprewell,SHOOTING GUARD,24,GOLDEN STATE WARRIORS,69,69,2771,490,1171,90,326,350,448,58,198,279,112,46,230,108,1420
starkjo01,John Starks,SHOOTING GUARD,29,NEW YORK KNICKS,80,78,2725,419,1062,217,611,168,228,34,185,411,92,4,160,257,1223
stewala01,Larry Stewart,SMALL FORWARD,26,WASHINGTON BULLETS,40,0,346,41,89,0,2,20,30,28,39,18,16,9,16,52,102
stithbr01,Bryant Stith,SHOOTING GUARD,24,DENVER NUGGETS,81,51,2329,312,661,20,68,267,324,95,173,153,91,18,110,142,911
stockjo01,John Stockton,POINT GUARD,32,UTAH JAZZ,82,82,2867,429,791,102,227,246,306,57,194,1011,194,22,267,215,1206
stricma01,Mark Strickland,POWER FORWARD,24,INDIANA PACERS,4,0,9,1,3,0,0,1,2,2,2,0,0,1,1,0,3
stricro02,Rod Strickland,POINT GUARD,28,PORTLAND TRAIL BLAZERS,64,61,2267,441,946,46,123,283,380,73,244,562,123,9,209,118,1211
stronde01,Derek Strong,POWER FORWARD,26,BOSTON CELTICS,70,24,1344,149,329,2,7,141,172,136,239,44,24,13,79,143,441
suttogr01,Greg Sutton,POINT GUARD,27,CHARLOTTE HORNETS,53,4,690,94,230,43,115,32,45,8,48,91,33,2,51,114,263
swinsaa01,Aaron Swinson,SMALL FORWARD,24,PHOENIX SUNS,9,0,51,10,18,0,0,4,5,3,5,3,1,0,5,8,24
tabakza01,Žan Tabak,CENTER,24,HOUSTON ROCKETS,37,0,182,24,53,0,1,27,44,23,34,4,2,7,18,37,75
tarplro01,Roy Tarpley,CENTER,30,DALLAS MAVERICKS,55,1,1354,292,610,5,18,102,122,142,307,58,45,55,109,155,691
thompbr01,Brooks Thompson,POINT GUARD,24,ORLANDO MAGIC,38,2,246,45,114,18,58,8,12,7,16,43,10,2,27,46,116
thompla01,LaSalle Thompson,CENTER,33,INDIANA PACERS,38,3,453,49,118,0,0,14,16,28,61,18,18,10,33,76,112
thorpot01,Otis Thorpe,POWER FORWARD,32,HOUSTON ROCKETS,36,35,1188,206,366,0,3,67,127,113,209,58,22,13,76,102,479
thorpot01,Otis Thorpe,POWER FORWARD,32,PORTLAND TRAIL BLAZERS,34,0,908,179,315,0,4,100,154,89,147,54,19,15,56,122,458
threase01,Sedale Threatt,POINT GUARD,33,LOS ANGELES LAKERS,59,2,1384,217,437,36,95,88,111,21,103,248,54,12,70,139,558
